,vid,title,description,thumbnail,view_counts
37,VzWccBNEWEs,NEW CHARLOTTE TILBURY MATTE BEAUTY BLUSH WANDS!,SHOP CHARLOTTE TILBURY MATTE BEAUTY BLUSH WANDS HERE https://howl.me/ci27fZHHDlM Use code ...,https://i.ytimg.com/vi/VzWccBNEWEs/default.jpg,164584
38,WHEVH18aoGM,The &#39;beauty guru&#39; friend doing their makeup. #shorts,It's a journey to be a baddie. Stay hydrated lovies and don't forget to check out my other socials! insta: ...,https://i.ytimg.com/vi/WHEVH18aoGM/default.jpg,2571509
39,6bi2BShTSVY,H.E.R. and Josh Groban Perform &#39;Something There&#39; - Beauty and the Beast: A 30th Celebration,"H.E.R. (Belle), Josh Groban (Beast), Martin Short (Lumière), Shania Twain (Mrs. Potts), David Alan Grier (Cogsworth) and Leo ...",https://i.ytimg.com/vi/6bi2BShTSVY/default.jpg,433962
40,HTv2SzvZ0ys,Bryan Martin - Beauty in the Struggle (Official Music Video),"Dirtified Records artists, Bryan Martin ""Beauty in the Struggle"" official music video starring Sarah Ross Download/Stream ""Beauty ...",https://i.ytimg.com/vi/HTv2SzvZ0ys/default.jpg,9537394
41,kTKL5P_69e8,ALL THE BEAUTY AND THE BLOODSHED - Official Trailer,"Directed by Academy Award-winning filmmaker Laura Poitras, All the Beauty and the Bloodshed is an epic, emotional and ...",https://i.ytimg.com/vi/kTKL5P_69e8/default.jpg,223705
42,cRxXksArD_s,FAKE TYPE. &quot;Beauty Unique Boutique&quot; MV,"FAKE TYPE. ""Beauty Unique Boutique"" Music by FAKE TYPE. (TOPHAMHAT-KYO & DYES IWASAKI) https://twitter.com/faketype ...",https://i.ytimg.com/vi/cRxXksArD_s/default.jpg,922617
43,LOyVvpXRX6w,USA (Nina) | 100 Years of Beauty - Ep 1 | Cut,Watch more 100 Years of Beauty: https://www.youtube.com/playlist?list=PLJic7bfGlo3qlgmccaaNAXTChp_Ny8CE4 About 100 ...,https://i.ytimg.com/vi/LOyVvpXRX6w/default.jpg,36067548
44,UxpMlR1tQV0,Beauty standards be like… #shorts,I bet Steve Harrington still likes the way she looks (source vid is by TikTok/@ np.miranda ) #shorts #beauty #raywilliamjohnson.,https://i.ytimg.com/vi/UxpMlR1tQV0/default.jpg,9845887
45,9VEd3tfUoeg,Beauty &amp; The Bekaar | Episode 04/12 | Proposal | #Shorts Series | Girl Formula | Chai Bisket,Find your meaningful connection on happn : http://gethap.pn/uucM Beauty & The Bekaar Playlist: https://bit.ly/3RWIkUJ Created by ...,https://i.ytimg.com/vi/9VEd3tfUoeg/default.jpg,4489813
46,_5BD2Fi2NxA,Dad guessing beauty products😂 #Shorts,,https://i.ytimg.com/vi/_5BD2Fi2NxA/default.jpg,3709031
47,t1jidMZiPMY,WHAT IS TRUE INCLUSIVITY IN THE BEAUTY INDUSTRY?,,https://i.ytimg.com/vi/t1jidMZiPMY/default.jpg,12418076
48,NWxXM5Xqeyk,Finding Beauty,Provided to YouTube by Universal Music Group Finding Beauty · Craig Armstrong As If To Nothing ℗ 2002 Virgin Records ...,https://i.ytimg.com/vi/NWxXM5Xqeyk/default.jpg,825713
49,iKWsqubWoLk,COLORFUL makeover for beautiful Amrit using Neetu Josh Beauty “Naina” lashes 😍 #neetujosh #mua,,https://i.ytimg.com/vi/iKWsqubWoLk/default.jpg,132967
